LAMMPS data file generated by STL2LMP v6.0 / 14 Aug 2019 on Sun Oct 27 16:12:44 2019

   5659 atoms
   1397 bonds
    518 angles

   8 atom types
   4 bond types
   1 angle types

   -41.123183978    10.606816022 xlo xhi
   -23.061345457    -0.743945457 ylo yhi
   -34.155000000    34.155000000 zlo zhi
    14.766000000     0.000000000     0.000000000 xy xz yz

Masses

   1  15.999000 # O
   2  40.078000 # Ca
   3  28.085000 # Si
   4   1.007940 # H
   5  15.999000 # Oh
   6  15.999000 # Ow
   7  40.078000 # Cw
   8   1.007940 # Hw

Pair Coeffs

   1   0.0000000000   0.0000000000 # O
   2   0.0000000000   0.0000000000 # Ca
   3   0.0000000000   0.0000000000 # Si
   4   0.0000000000   0.0000000000 # H
   5   0.0000000000   0.0000000000 # Oh
   6   0.0000000000   0.0000000000 # Ow
   7   0.0000000000   0.0000000000 # Cw
   8   0.0000000000   0.0000000000 # Hw

Bond Coeffs

   1     0.0000     0.0000 # Ow-Hw
   2     0.0000     0.0000 # Oh-H
   3     0.0000     0.0000 # O-Si
   4     0.0000     0.0000 # Oh-Si

Angle Coeffs

   1     0.0000     0.0000 # Hw-Ow-Hw

Atoms # full

     82      1   2     1.430000000   -11.999082951   -15.343186431    11.384995000   1   0   0 # Ca
     83      1   3     1.720000000   -14.166110596   -12.553516171    19.855431280   1   0   0 # Si
     84      1   1    -1.248333050   -13.220190596   -12.553516170    18.443691900   1   0   0 # O
     85      1   1    -1.248333050   -10.115568017   -13.859081852    20.738906892   1   0   0 # O
     86      1   1    -1.248333050   -12.000840596   -12.553516170    13.138284230   1   0   0 # O
     87      1   1    -1.248333050   -10.113521690   -11.242371148    20.738906892   1   0   0 # O
     88      1   1    -1.248333050   -10.231761689   -11.242371148    11.815347811   1   0   0 # O
     89      1   3     1.720000000   -10.471110595   -12.553516170    12.660114440   1   0   0 # Si
     90      1   3     1.720000000    -9.879910596   -12.553516170    19.878201270   1   0   0 # Si
     91      1   2     1.430000000   -11.999082951   -15.343186431    20.789000870   1   0   0 # Ca
     92      1   1    -1.248333050    -8.234520820    -8.458280228     9.353911892   1   0   0 # O
     93      1   2     1.430000000    -6.461855887    -6.974175650    -0.000000000   1   0   0 # Ca
     94      1   1    -1.248333050    -8.340027148   -11.074990932     0.430352811   1   0   0 # O
